User_ID,Age,Gender,Occupation,Country_Region,Stress_Level_Before,Stress_Level_After,Mood_Score,Sleep_Hours,Meditation_Minutes_Per_Day,Yoga_Minutes_Per_Day,Affirmations_Per_Day,Reels_Viewed_Per_Day,Podcast_Listening_Minutes,Audiobook_Listening_Minutes,App_Usage_Minutes_Per_Day,Streak_Days,Challenge_Participation,Subscription_Type,Productivity_Score,Mindfulness_Score,User_Satisfaction
USR1714,40,Female,Retired,India,6.3,5.5,8.5,5.5,17.9,29.1,5,10,28.4,40.9,105.4,36,Yes,Premium,5.1,58.6,5.0
USR1715,26,Male,Student,Australia,5.6,3.7,10.0,8.1,31.6,15.7,3,17,60.6,11.1,119.4,100,Yes,Premium,6.1,70.9,7.5
USR1716,31,Male,Entrepreneur,India,4.9,3.9,9.0,6.6,11.6,29.2,5,10,27.2,11.3,86.5,27,Yes,Premium,4.9,69.5,5.3
USR1717,35,Female,Homemaker,Germany,2.1,1.0,9.9,6.8,32.5,23.7,5,10,16.4,14.8,102.3,31,No,Premium,6.5,64.8,6.3
USR1718,33,Female,Working Professional,India,10.0,10.0,6.2,4.0,7.0,2.8,1,8,4.5,15.8,45.8,18,Yes,Free,1.1,63.1,3.4
USR1719,39,Female,Entrepreneur,Canada,7.3,6.7,7.7,4.4,0.6,35.7,5,5,11.2,2.9,65.6,21,No,Free,4.7,66.2,5.3
USR1720,27,Male,Student,USA,4.8,4.1,8.9,6.5,6.8,0.8,4,7,5.4,25.4,41.7,20,No,Free,4.5,59.9,4.7
USR1721,37,Female,Working Professional,UK,8.5,7.3,5.4,8.1,14.1,27.4,0,12,10.0,20.8,86.3,13,No,Free,3.9,58.3,3.7
USR1722,29,Non-Binary,Freelancer,Canada,8.2,6.6,8.2,6.2,1.9,4.4,3,4,8.1,12.3,41.2,56,Yes,Free,3.3,58.5,5.2
USR1723,39,Female,Working Professional,USA,7.3,5.9,8.7,8.4,38.7,8.3,1,4,7.7,1.9,67.3,31,Yes,Free,5.4,87.6,6.4
USR1724,38,Non-Binary,Entrepreneur,India,7.9,7.0,7.9,8.6,1.2,6.6,11,10,1.9,66.6,67.7,13,Yes,Free,3.9,56.0,3.9
USR1725,22,Male,Student,India,9.0,6.9,5.5,8.0,49.9,10.3,2,8,57.9,20.1,121.9,34,No,Premium,4.7,70.6,4.8
USR1726,42,Female,Working Professional,UK,7.9,6.7,7.1,7.9,18.4,5.3,4,5,23.6,9.0,57.0,48,Yes,Free,4.5,82.6,5.5
USR1727,26,Female,Working Professional,USA,7.9,7.7,8.5,8.1,16.0,10.6,5,12,34.5,90.0,123.3,37,Yes,Premium,4.7,75.4,6.4
USR1728,40,Female,Freelancer,Australia,3.7,1.9,9.9,5.8,7.4,2.7,3,10,18.7,29.9,57.2,22,No,Free,5.4,49.5,4.4
USR1729,35,Male,Working Professional,USA,2.9,1.0,9.3,6.3,30.3,10.5,2,11,25.1,19.1,94.8,27,Yes,Premium,6.6,56.2,4.4
USR1730,50,Male,Working Professional,USA,8.3,8.3,6.2,7.7,23.8,16.1,3,12,49.7,18.1,105.6,31,Yes,Premium,4.1,60.2,4.1
USR1731,29,Male,Homemaker,USA,5.7,5.1,7.9,5.4,16.7,19.2,4,8,53.2,1.5,84.9,19,No,Free,3.0,82.3,5.5
USR1732,28,Male,Student,India,6.3,5.7,8.9,6.4,7.4,10.1,7,5,0.1,39.2,52.6,27,No,Free,5.1,60.8,5.0
USR1733,31,Male,Homemaker,USA,7.5,6.6,5.8,7.4,10.0,26.8,1,6,1.7,27.8,70.4,14,No,Free,4.6,66.5,3.9
USR1734,28,Female,Working Professional,Singapore,5.6,3.0,10.0,8.3,68.9,12.1,0,18,22.5,5.6,137.8,74,Yes,Free,6.8,87.9,6.4
USR1735,39,Male,Homemaker,UAE,5.9,4.2,9.2,7.5,13.6,22.0,4,12,20.4,31.0,94.7,29,Yes,Premium,6.1,65.5,5.7
USR1736,18,Male,Freelancer,USA,6.1,5.0,10.0,5.3,18.1,21.2,6,10,63.5,31.6,115.8,57,Yes,Premium,4.3,76.1,7.0
USR1737,21,Female,Working Professional,UK,8.0,8.0,6.7,4.4,5.2,7.2,2,6,22.0,3.9,43.9,13,No,Free,2.9,47.9,3.6
USR1738,21,Female,Working Professional,Germany,7.5,6.1,6.7,7.2,21.7,14.0,3,10,9.2,14.3,72.7,43,Yes,Free,4.9,61.3,5.2
USR1739,41,Female,Retired,USA,6.5,4.8,8.3,9.8,21.7,0.9,3,11,10.7,4.4,59.8,57,No,Free,5.3,77.1,6.2
USR1740,49,Female,Working Professional,India,6.4,6.1,6.4,5.6,5.2,23.6,1,4,23.5,23.4,67.1,11,No,Free,3.4,50.1,3.5
USR1741,30,Male,Entrepreneur,India,6.4,5.7,8.2,6.6,11.3,26.1,5,11,18.0,12.5,83.3,37,No,Premium,4.6,69.9,6.0
USR1742,30,Female,Working Professional,USA,7.5,7.7,7.7,7.2,0.2,3.4,2,14,43.0,16.6,65.2,10,No,Free,3.6,55.9,4.2
USR1743,32,Female,Student,Singapore,6.2,5.3,7.2,5.7,8.4,17.5,4,9,0.1,5.9,57.5,30,Yes,Free,3.9,64.2,4.7
USR1744,43,Male,Working Professional,Canada,5.8,4.3,9.2,7.5,7.9,0.2,4,6,77.2,0.6,58.9,42,Yes,Free,4.6,61.8,5.2
USR1745,22,Female,Entrepreneur,India,8.9,6.1,8.0,7.8,66.8,2.9,2,4,3.7,2.0,85.5,18,No,Free,5.6,62.8,4.7
USR1746,34,Female,Working Professional,India,6.0,5.7,6.6,9.0,19.5,8.8,3,11,42.1,26.0,87.2,34,Yes,Premium,5.1,62.6,4.2
USR1747,41,Male,Retired,Australia,5.3,4.0,9.7,7.1,4.4,18.2,3,6,0.8,4.1,46.1,9,No,Free,5.5,65.9,4.6
USR1748,37,Male,Retired,Germany,7.8,6.2,8.4,6.8,43.3,24.9,4,11,26.3,25.0,118.5,34,No,Premium,5.4,100.0,7.2
USR1749,33,Male,Working Professional,UK,6.0,4.0,9.5,8.1,20.1,28.2,7,6,34.9,18.0,104.7,33,No,Premium,5.7,84.0,6.3
USR1750,42,Male,Student,UK,7.5,6.4,8.1,6.0,13.7,0.1,3,3,1.5,17.7,31.8,7,Yes,Free,4.1,54.7,3.7
USR1751,18,Female,Freelancer,India,6.6,7.1,5.4,5.5,1.5,8.3,3,5,11.7,10.2,43.3,12,No,Free,3.9,54.8,4.3
USR1752,38,Female,Working Professional,Germany,6.9,6.4,7.8,6.3,17.2,22.6,9,13,22.2,15.5,94.3,72,Yes,Premium,4.5,83.4,6.4
USR1753,25,Male,Homemaker,Australia,5.4,3.4,8.7,7.0,53.3,10.0,6,8,28.8,12.4,108.4,34,Yes,Premium,5.3,61.7,5.8
USR1754,18,Female,Working Professional,India,5.3,3.7,8.6,8.2,23.4,20.6,4,9,29.0,16.3,88.6,30,Yes,Premium,6.8,55.3,5.0
USR1755,37,Female,Working Professional,Canada,7.9,8.0,7.4,8.0,6.3,1.1,4,13,30.8,15.1,59.8,16,No,Free,4.8,52.5,4.5
USR1756,45,Female,Homemaker,India,7.7,5.7,8.5,6.3,24.7,10.4,5,7,17.6,30.2,83.6,88,Yes,Premium,5.1,71.0,6.6
USR1757,30,Female,Working Professional,India,8.5,7.7,6.7,6.7,36.2,7.8,3,8,1.7,2.6,60.2,35,Yes,Free,4.6,64.7,3.7
USR1758,41,Male,Working Professional,India,7.6,7.4,7.4,7.2,14.8,20.7,8,14,25.3,26.4,89.2,28,Yes,Premium,4.6,72.3,6.4
USR1759,48,Female,Working Professional,India,4.0,3.3,9.0,6.1,20.6,9.9,4,16,58.7,13.0,97.7,53,Yes,Premium,5.1,69.6,5.9
USR1760,45,Female,Working Professional,USA,8.2,6.1,8.2,6.9,47.8,2.5,0,12,38.7,3.8,102.3,39,Yes,Free,5.0,53.2,4.5
USR1761,48,Female,Working Professional,USA,6.8,6.7,6.9,4.5,12.8,10.7,5,17,31.4,21.4,90.8,84,Yes,Premium,2.7,51.8,4.9
USR1762,39,Female,Homemaker,USA,5.1,4.5,8.3,6.4,19.1,3.3,3,8,43.9,5.1,78.8,52,Yes,Free,4.1,56.1,4.1
USR1763,32,Male,Working Professional,USA,8.0,6.8,7.5,7.6,24.3,11.1,3,9,47.7,26.3,86.6,26,Yes,Premium,4.3,68.2,5.8
USR1764,18,Non-Binary,Working Professional,India,7.3,6.0,8.0,6.3,17.1,6.0,3,9,6.5,46.8,68.1,19,No,Free,3.2,54.7,4.5
USR1765,29,Male,Freelancer,India,7.5,5.9,7.8,8.0,16.5,20.7,2,11,18.7,12.4,77.5,47,Yes,Premium,4.6,56.7,4.4
USR1766,23,Female,Working Professional,UK,7.5,7.7,5.2,7.6,5.7,6.9,2,9,7.2,12.7,48.8,77,Yes,Free,4.0,69.9,4.8
USR1767,53,Non-Binary,Working Professional,USA,6.6,4.9,7.7,7.7,27.3,26.0,6,6,20.2,48.5,110.5,28,Yes,Premium,4.6,79.9,5.9
USR1768,30,Male,Entrepreneur,India,6.5,5.7,8.3,6.5,3.6,15.2,6,10,19.5,2.9,49.1,14,Yes,Free,3.8,55.0,4.7
USR1769,33,Female,Freelancer,Germany,6.9,6.5,7.0,5.5,8.2,1.6,3,4,17.6,6.9,39.9,18,No,Free,3.3,68.9,4.0
USR1770,37,Male,Working Professional,Australia,5.0,3.8,8.1,7.7,3.1,0.6,3,7,18.2,2.0,21.5,13,Yes,Free,4.6,48.5,3.8
USR1771,32,Male,Freelancer,Germany,5.2,4.1,8.2,5.5,10.1,33.2,2,11,19.2,25.4,93.6,37,Yes,Premium,4.7,71.3,5.4
USR1772,48,Female,Student,USA,3.7,1.7,10.0,5.8,52.6,1.0,7,2,31.4,16.6,90.5,18,No,Free,6.0,69.3,5.2
USR1773,25,Female,Freelancer,India,6.6,6.9,5.6,6.8,8.5,1.9,3,5,11.4,16.4,41.3,75,No,Free,4.3,42.8,4.3
USR1774,33,Female,Working Professional,Canada,8.0,6.6,9.5,10.0,52.3,0.3,4,11,12.8,11.7,89.4,41,Yes,Free,5.7,68.3,6.0
USR1775,24,Female,Working Professional,India,5.8,4.1,8.8,7.6,12.3,19.9,7,10,120.0,30.6,132.1,55,Yes,Premium,5.3,73.5,6.4
USR1776,18,Female,Working Professional,USA,5.4,4.5,8.2,5.9,13.3,10.5,2,6,6.6,0.5,48.0,15,Yes,Free,3.4,53.0,4.4
USR1777,25,Female,Student,India,8.4,7.8,6.2,6.9,3.4,52.0,0,5,10.0,47.4,109.9,54,Yes,Free,4.8,61.0,4.5
USR1778,31,Non-Binary,Student,Germany,5.9,4.0,9.3,7.2,23.4,26.2,1,7,22.6,3.8,76.9,10,No,Free,5.2,64.4,4.3
USR1779,27,Male,Entrepreneur,India,8.0,8.0,7.1,7.3,23.0,6.3,1,10,42.5,1.9,75.1,11,No,Free,4.3,57.5,4.0
USR1780,25,Non-Binary,Working Professional,UAE,7.0,6.7,6.8,7.7,1.8,5.6,2,14,2.7,42.5,63.7,68,Yes,Free,4.1,64.7,4.9
USR1781,18,Male,Working Professional,Germany,6.2,5.2,7.6,6.9,36.5,4.2,2,10,26.6,26.6,92.0,26,No,Free,6.1,59.6,4.2
USR1782,31,Female,Student,USA,7.9,6.8,8.4,6.6,13.2,10.0,5,12,65.1,31.7,100.2,28,No,Premium,5.0,45.7,4.9
USR1783,18,Male,Student,Australia,7.0,5.7,8.1,7.8,24.2,9.8,4,11,26.0,11.7,76.4,82,No,Premium,5.4,85.6,6.1
USR1784,39,Male,Freelancer,UK,8.2,5.6,9.2,5.4,63.6,1.7,3,8,6.8,24.7,107.2,84,Yes,Free,5.0,80.5,6.3
USR1785,32,Female,Working Professional,Germany,5.9,5.5,7.3,6.4,32.1,1.5,3,10,22.6,14.1,66.1,49,No,Free,4.7,77.9,5.0
USR1786,18,Female,Working Professional,USA,5.0,3.0,10.0,7.1,57.0,11.3,8,11,20.6,29.7,115.0,32,Yes,Premium,6.1,91.1,6.3
USR1787,28,Male,Working Professional,Australia,7.0,6.0,6.4,6.3,6.3,4.4,4,6,9.7,57.3,73.0,14,No,Free,3.5,66.6,4.4
USR1788,24,Male,Freelancer,USA,6.7,5.5,7.8,4.4,11.7,47.1,6,14,60.4,13.2,120.5,38,Yes,Premium,3.8,66.6,5.5
USR1789,35,Female,Student,Singapore,6.7,6.8,6.9,5.9,3.1,10.4,1,14,17.8,10.5,54.3,23,No,Free,3.3,57.2,4.4
USR1790,45,Female,Student,USA,9.7,8.9,7.1,4.8,10.4,52.7,0,8,2.0,21.0,92.7,106,Yes,Free,3.7,68.8,5.9
USR1791,18,Male,Working Professional,USA,8.8,7.9,7.4,5.3,23.6,5.6,4,10,8.0,8.5,59.7,69,Yes,Free,3.2,59.7,4.7
USR1792,33,Male,Working Professional,Australia,6.2,5.4,9.1,7.1,12.4,15.3,4,13,34.7,10.8,79.9,74,No,Premium,3.8,81.0,7.4
USR1793,30,Female,Working Professional,Germany,7.1,5.7,8.5,7.1,16.2,4.7,7,10,13.1,1.8,58.7,8,Yes,Free,5.8,53.3,4.0
USR1794,38,Male,Freelancer,UK,3.3,3.6,7.7,6.1,5.9,2.4,3,13,21.6,13.8,57.9,34,Yes,Free,4.4,43.7,4.8
USR1795,34,Female,Freelancer,India,7.6,7.7,5.5,4.0,6.3,1.9,1,9,28.7,5.0,47.4,47,No,Free,3.5,38.7,3.4
USR1796,24,Female,Homemaker,USA,5.0,3.7,9.6,6.1,26.3,42.8,3,13,28.1,12.2,127.5,36,Yes,Premium,5.5,69.6,5.4
USR1797,28,Female,Working Professional,Singapore,7.3,4.3,8.0,5.9,19.4,59.9,6,12,101.8,16.2,164.2,36,Yes,Premium,5.5,81.9,5.4
USR1798,24,Male,Student,Australia,6.6,6.2,6.5,7.2,25.1,0.6,3,4,49.2,3.4,68.3,34,Yes,Free,5.0,59.0,4.8
USR1799,42,Female,Working Professional,Germany,4.8,4.5,7.4,6.6,2.5,2.0,4,8,1.2,0.4,27.9,5,No,Free,4.2,52.2,4.1
USR1800,32,Female,Entrepreneur,India,8.3,7.2,7.8,5.0,33.4,14.6,5,7,21.2,12.5,89.6,81,No,Premium,4.0,60.9,5.6
USR1801,51,Female,Working Professional,USA,5.4,4.6,7.3,6.3,1.0,2.5,2,10,7.1,32.2,42.4,8,No,Free,4.0,44.7,3.8
USR1802,31,Female,Freelancer,UK,5.2,5.7,8.2,4.3,3.2,5.4,0,5,4.1,0.2,23.1,15,Yes,Free,2.9,30.5,4.1
USR1803,24,Female,Student,Germany,8.3,7.4,7.1,6.8,16.0,1.7,1,4,7.5,22.3,53.3,87,Yes,Free,4.6,54.3,6.0
USR1804,18,Female,Working Professional,India,5.5,4.3,9.3,7.0,39.0,15.3,5,13,26.1,31.0,121.3,116,Yes,Premium,5.0,80.8,7.3
USR1805,18,Male,Student,Germany,9.2,8.7,6.3,4.7,4.4,3.8,3,12,1.1,12.5,41.2,34,Yes,Free,2.2,50.9,4.1
USR1806,18,Non-Binary,Working Professional,USA,5.5,5.4,8.6,5.3,15.9,13.2,5,9,17.7,13.5,61.9,58,Yes,Premium,5.0,68.8,6.0
USR1807,34,Female,Entrepreneur,India,5.2,4.9,8.4,8.9,11.6,1.2,1,8,2.0,31.6,45.6,73,No,Free,5.2,42.3,5.0
USR1808,37,Female,Entrepreneur,USA,7.1,7.5,6.3,7.0,3.6,6.7,6,6,0.9,9.7,39.8,56,No,Free,3.0,53.9,4.7
USR1809,18,Male,Working Professional,India,9.5,7.1,8.6,6.9,35.0,57.1,4,15,28.1,12.9,136.7,48,Yes,Premium,5.8,100.0,6.3
USR1810,40,Female,Working Professional,USA,7.0,5.6,8.3,6.5,22.3,4.8,2,4,8.1,8.4,51.7,32,Yes,Free,4.4,58.0,5.1
USR1811,27,Female,Entrepreneur,India,8.5,7.8,6.3,5.1,2.4,25.1,5,12,54.8,3.3,83.7,26,Yes,Free,3.5,56.9,3.8
USR1812,33,Male,Freelancer,India,4.0,2.5,10.0,6.9,19.3,30.2,6,7,17.2,17.1,83.8,38,Yes,Premium,6.0,52.3,5.3
USR1813,48,Male,Student,Germany,6.5,4.0,8.2,6.7,32.4,44.5,6,16,67.1,20.3,150.3,73,No,Premium,5.5,87.5,6.4
USR1814,40,Female,Working Professional,India,6.5,5.9,8.5,7.5,16.2,26.7,4,7,16.8,16.7,83.6,50,Yes,Premium,5.2,51.2,6.4
USR1815,29,Female,Working Professional,India,5.1,2.8,10.0,8.2,25.0,20.9,10,15,34.3,26.1,112.5,66,Yes,Premium,7.0,55.6,6.9
USR1816,23,Female,Working Professional,USA,4.6,4.3,7.1,8.8,10.8,31.3,7,6,20.7,51.2,102.9,27,No,Premium,5.8,72.4,4.8
USR1817,18,Male,Working Professional,USA,6.6,5.8,9.5,7.6,14.1,0.9,5,8,35.1,6.4,60.2,23,No,Free,4.2,61.5,5.2
USR1818,24,Female,Working Professional,Australia,9.4,8.1,5.7,6.4,2.5,7.5,7,10,1.3,6.6,39.0,12,No,Free,3.2,39.1,3.2
USR1819,29,Male,Working Professional,USA,7.3,5.0,9.1,6.0,36.6,60.0,4,13,75.9,30.1,179.9,47,Yes,Premium,5.7,72.9,7.1
USR1820,22,Female,Student,Australia,6.0,5.4,8.8,6.0,6.6,17.6,2,11,1.0,11.3,61.8,25,No,Free,4.1,46.3,4.2
USR1821,30,Male,Working Professional,UK,3.9,2.2,7.6,6.9,15.0,47.3,5,9,20.5,18.4,96.7,62,No,Premium,7.0,94.8,5.5
USR1822,32,Male,Homemaker,India,5.4,3.0,10.0,7.3,37.6,26.1,8,10,27.5,35.2,122.3,28,Yes,Premium,6.4,84.2,6.4
USR1823,29,Male,Freelancer,India,5.3,5.3,8.3,6.0,0.8,24.9,2,8,28.2,33.3,75.6,11,Yes,Free,5.2,57.7,4.3
USR1824,25,Male,Working Professional,USA,7.6,6.5,8.8,5.5,17.6,22.7,8,9,75.4,23.4,115.1,77,Yes,Premium,4.2,87.6,7.3
USR1825,33,Male,Entrepreneur,USA,6.6,5.5,9.0,7.1,6.9,17.2,6,6,11.2,3.1,45.1,73,Yes,Free,4.9,80.1,6.7
USR1826,36,Male,Entrepreneur,Australia,7.9,7.6,7.4,9.3,5.0,8.9,4,11,28.3,9.4,63.5,7,No,Free,5.8,53.3,4.5
USR1827,21,Female,Working Professional,UK,8.2,5.3,8.7,9.2,46.4,39.0,7,12,41.0,20.5,147.1,38,Yes,Premium,7.0,93.8,7.1
USR1828,46,Female,Student,USA,6.9,6.1,8.1,8.4,20.9,20.9,4,9,16.9,8.5,74.5,8,Yes,Free,5.2,63.7,4.8
USR1829,31,Male,Freelancer,India,5.9,6.4,8.6,6.4,1.0,22.3,2,5,23.5,4.6,52.5,34,Yes,Free,3.6,33.8,4.7
USR1830,32,Female,Homemaker,India,6.1,5.7,8.7,6.0,18.8,13.4,2,6,0.8,9.6,53.6,28,No,Free,3.9,62.1,4.3
USR1831,39,Male,Entrepreneur,UK,4.4,2.8,9.3,7.5,21.2,12.4,8,10,26.7,18.9,81.7,40,Yes,Premium,5.6,64.9,5.8
USR1832,34,Female,Retired,USA,7.1,4.8,10.0,8.2,44.7,8.4,7,14,45.8,13.5,123.9,51,Yes,Premium,5.8,51.2,5.9
USR1833,41,Male,Freelancer,USA,8.5,7.1,8.2,6.9,15.6,40.9,4,9,27.9,45.1,107.4,41,No,Premium,3.7,62.4,5.7
USR1834,34,Male,Working Professional,India,7.1,5.0,7.7,6.3,22.8,18.6,4,9,56.4,42.5,116.0,32,No,Premium,4.8,61.2,4.9
USR1835,25,Female,Student,Canada,5.8,5.7,7.7,6.0,10.4,4.2,4,12,35.9,21.4,73.4,35,No,Free,2.6,65.1,4.5
USR1836,35,Female,Working Professional,Germany,7.0,6.3,7.5,7.7,20.1,9.9,5,6,54.8,17.7,82.6,54,Yes,Premium,5.4,64.3,5.4
USR1837,20,Female,Working Professional,India,6.3,4.8,9.2,6.8,19.1,29.2,5,10,17.8,16.9,82.3,62,Yes,Premium,4.3,64.5,6.4
USR1838,33,Female,Freelancer,USA,6.0,5.0,7.8,6.9,3.5,21.7,6,7,5.6,18.9,56.9,67,No,Free,4.9,50.7,3.3
USR1839,31,Non-Binary,Working Professional,Singapore,6.5,5.3,7.6,8.4,21.1,20.2,3,8,0.6,14.1,64.6,34,Yes,Free,5.7,62.2,4.7
USR1840,29,Male,Freelancer,USA,2.8,2.3,10.0,7.9,19.0,20.4,6,10,96.3,23.8,127.2,29,Yes,Premium,6.9,68.9,5.7
USR1841,30,Male,Working Professional,UK,7.1,4.6,8.5,6.7,57.7,13.5,6,10,20.4,12.0,105.5,26,Yes,Premium,5.8,90.0,5.8
USR1842,18,Male,Working Professional,India,10.0,8.4,6.8,6.7,14.5,12.4,6,8,24.1,24.4,72.9,49,Yes,Premium,3.6,73.0,5.7
USR1843,26,Male,Student,UK,5.0,3.3,8.9,8.4,27.2,8.1,6,11,21.4,44.8,91.0,25,No,Premium,6.2,53.2,5.3
USR1844,32,Female,Working Professional,India,8.6,7.1,8.7,8.0,42.4,21.5,5,8,0.8,1.3,92.5,17,No,Free,5.1,79.3,5.4
USR1845,33,Female,Homemaker,Singapore,6.6,5.0,7.7,9.1,26.3,9.1,2,11,21.1,16.2,88.4,27,Yes,Premium,5.6,59.8,5.1
USR1846,21,Male,Freelancer,Canada,4.6,3.9,9.0,7.6,30.8,12.0,3,7,2.1,10.7,67.9,76,No,Free,5.8,68.5,6.7
USR1847,44,Non-Binary,Entrepreneur,Australia,5.0,3.9,6.8,7.4,26.4,8.4,1,6,10.0,17.4,62.2,14,No,Free,5.3,60.6,4.7
USR1848,23,Female,Working Professional,Canada,7.4,5.4,8.1,5.9,16.7,17.0,5,12,83.1,11.4,117.3,28,Yes,Premium,4.7,80.8,5.1
USR1849,41,Male,Working Professional,UK,7.5,6.3,8.0,5.0,13.7,31.4,10,6,24.0,30.9,90.9,69,Yes,Free,3.6,75.2,5.6
USR1850,36,Male,Working Professional,USA,4.7,3.8,8.9,7.7,12.5,8.4,5,11,39.5,10.6,74.0,41,No,Premium,5.8,61.4,5.5
USR1851,25,Male,Working Professional,Germany,8.4,7.7,7.7,8.6,11.5,17.8,3,11,12.1,29.2,75.8,8,No,Free,5.0,46.4,3.1
USR1852,49,Male,Retired,Singapore,5.3,4.8,8.4,8.2,3.9,0.6,2,7,33.4,0.4,40.9,40,Yes,Free,4.9,38.0,5.7
USR1853,20,Male,Freelancer,USA,6.7,6.6,7.6,5.5,20.4,0.5,2,10,47.8,2.5,68.6,10,No,Free,2.9,42.8,3.8
USR1854,41,Female,Retired,UAE,7.1,6.8,6.3,7.3,11.3,6.7,1,12,65.2,24.2,81.3,41,No,Free,4.7,37.3,3.1
USR1855,42,Male,Working Professional,UK,8.3,8.8,7.9,5.9,7.9,0.8,4,8,2.1,29.5,55.3,24,No,Free,3.9,45.8,4.7
USR1856,25,Male,Retired,USA,4.5,4.1,7.0,6.3,4.7,18.7,4,12,42.3,60.5,103.8,14,No,Free,4.5,73.0,4.6
USR1857,45,Non-Binary,Student,USA,10.0,6.5,8.3,5.7,90.0,17.0,7,15,20.1,11.8,155.0,58,No,Premium,5.9,98.4,6.5
USR1858,29,Female,Retired,India,4.6,3.8,8.1,5.4,1.1,0.4,6,11,10.1,11.2,43.3,16,No,Free,4.0,47.9,4.5
USR1859,34,Non-Binary,Working Professional,India,8.3,7.5,6.6,6.2,0.7,0.5,2,9,8.5,1.2,26.8,23,No,Free,2.7,31.6,3.8
USR1860,34,Male,Working Professional,India,6.3,5.8,7.4,7.1,3.7,11.4,2,8,22.5,2.6,51.5,46,No,Free,4.0,50.6,4.9
USR1861,30,Male,Working Professional,USA,7.1,4.4,8.9,8.0,63.1,27.7,4,9,33.2,12.9,133.5,34,Yes,Premium,6.6,78.4,6.4
USR1862,40,Female,Entrepreneur,USA,6.8,5.6,8.7,8.7,58.1,6.9,2,3,2.3,1.0,79.4,17,Yes,Free,6.3,72.4,4.7
USR1863,39,Male,Student,USA,7.7,6.2,8.6,6.4,26.0,17.7,3,6,45.5,43.5,110.1,144,Yes,Premium,3.8,73.7,6.0
USR1864,18,Male,Working Professional,Singapore,8.6,7.1,7.7,6.8,41.8,27.3,4,9,26.6,12.0,113.3,41,Yes,Premium,4.6,78.0,5.2
USR1865,45,Female,Retired,USA,5.1,4.5,7.2,7.0,3.6,11.3,4,2,0.0,14.9,33.7,20,No,Free,4.8,64.3,4.2
USR1866,18,Female,Working Professional,USA,5.7,4.8,9.0,7.0,53.7,3.1,4,3,10.7,14.7,87.7,15,Yes,Free,4.9,93.1,4.9
USR1867,42,Male,Student,India,3.9,2.1,9.0,5.5,12.3,19.4,5,17,29.5,13.3,84.7,34,Yes,Premium,5.4,80.6,7.1
USR1868,43,Female,Working Professional,India,7.3,7.0,6.0,5.6,11.6,19.9,4,10,16.4,90.0,105.1,39,Yes,Premium,4.6,62.7,4.3
USR1869,21,Male,Working Professional,Australia,6.7,5.4,8.0,9.6,11.8,23.9,4,12,18.3,16.4,78.8,29,Yes,Premium,5.9,63.7,5.2
USR1870,27,Male,Entrepreneur,UK,7.2,6.9,6.3,6.6,12.8,11.6,2,7,100.9,35.3,111.8,17,No,Free,4.4,55.5,3.9
USR1871,20,Male,Homemaker,Australia,5.8,5.0,7.8,8.0,22.8,41.8,1,6,41.0,44.4,124.6,31,Yes,Free,5.4,76.2,5.7
USR1872,29,Male,Working Professional,India,8.1,7.6,6.9,7.0,6.9,2.6,2,11,2.9,44.6,57.6,10,No,Free,3.4,41.3,3.7
USR1873,28,Male,Entrepreneur,UK,6.2,3.1,10.0,8.1,57.2,36.2,3,4,17.4,21.0,133.1,29,No,Free,7.7,76.7,5.9
USR1874,39,Non-Binary,Working Professional,India,7.5,6.4,8.1,8.1,8.5,9.3,2,8,9.5,4.4,54.3,30,No,Free,4.0,33.0,5.1
USR1875,45,Female,Student,India,7.0,5.5,6.6,9.6,12.4,21.4,5,8,30.7,11.9,76.4,27,No,Premium,5.5,71.7,5.9
USR1876,45,Female,Working Professional,India,5.6,3.8,8.6,6.7,9.4,1.3,5,12,12.7,12.7,54.4,33,Yes,Free,5.3,58.1,5.1
USR1877,26,Male,Working Professional,India,6.0,4.5,9.8,7.1,27.0,13.7,7,12,16.0,16.7,81.4,32,Yes,Premium,5.0,63.1,6.0
USR1878,29,Male,Student,USA,8.4,7.0,6.2,8.2,36.8,25.6,3,4,22.6,36.7,107.6,124,Yes,Premium,4.4,99.0,6.8
USR1879,18,Male,Entrepreneur,India,8.2,7.6,6.5,6.2,9.2,14.7,3,6,2.7,20.5,56.8,83,Yes,Free,3.4,55.2,5.4
USR1880,23,Male,Homemaker,Singapore,7.1,5.6,8.6,5.4,23.5,8.5,8,15,28.4,14.9,81.9,55,Yes,Premium,5.0,86.9,6.4
USR1881,41,Male,Working Professional,USA,6.7,5.8,6.6,7.3,4.7,9.5,3,8,47.6,0.3,63.9,15,No,Free,5.2,42.5,3.1
USR1882,48,Female,Working Professional,India,3.6,2.1,9.4,5.7,25.6,9.1,5,13,120.0,14.1,127.6,83,No,Premium,5.3,73.1,7.6
USR1883,19,Female,Freelancer,India,3.5,1.0,9.9,6.5,64.0,60.0,1,9,57.7,12.6,187.8,153,No,Free,7.7,100.0,7.1
USR1884,26,Female,Entrepreneur,UK,6.6,6.3,7.3,5.3,0.8,27.3,2,12,84.9,1.2,103.4,23,No,Free,5.0,48.6,4.0
USR1885,31,Female,Retired,India,3.7,1.4,8.4,4.0,42.6,8.3,2,15,15.3,26.1,109.7,45,No,Premium,4.7,58.4,5.3
USR1886,34,Female,Working Professional,Germany,8.7,7.8,5.9,5.2,12.4,23.5,2,10,26.1,16.7,87.4,9,Yes,Free,3.1,57.5,3.6
